Ticker,date,Risk,Sentiment,SanctionExposure,San_temp,SanctionRisk,SanctionSentiment,Total words,FirmTicker
شگل,2022-01-29,1328.90365448505,-9745.293466223698,110.74197120708747,110.74197120708747,110.74197120708747,-442.96788482835,903,شگل
فروی,2020-12-05,1323.2514177693763,-14177.693761814746,0.0,0.0,0.0,0.0,529,فروي
شراز,2021-10-26,921.6589861751152,-16820.276497695853,0.0,0.0,0.0,0.0,868,شراز
شسینا,2022-01-12,998.003992015968,-8183.632734530937,0.0,0.0,0.0,0.0,501,شسينا
فتوسا,2021-06-07,977.6536312849164,-9148.04469273743,418.9944134078213,349.1620111731844,139.66480446927375,-768.1564245810056,1432,فتوسا
شستا,2020-08-10,983.6065573770492,-10928.96174863388,327.8688524590164,109.2896174863388,0.0,-327.8688524590164,915,شستا
شاوان,2021-10-29,739.1763463569165,-16789.862724392817,0.0,0.0,0.0,0.0,947,شاوان
فپنتا,2021-08-24,427.35042735042737,-10683.760683760684,0.0,0.0,0.0,0.0,468,فپنتا
سپید,2021-06-30,1158.7485515643104,-9965.237543453071,0.0,0.0,0.0,0.0,863,سپيد
شفن,2020-06-27,127.06480304955528,-9021.601016518423,0.0,0.0,0.0,0.0,787,شفن
شخارک,2020-07-06,207.0393374741201,-10351.966873706006,0.0,0.0,0.0,0.0,483,شخارك
ساینا,2021-09-12,1060.4453870625664,-6256.6277836691415,0.0,0.0,0.0,0.0,943,ساينا
شکام,2021-10-11,1247.7064220183486,-9761.467889908256,36.69724770642202,36.69724770642202,0.0,-36.69724770642202,2725,شكام
شبندر,2021-10-27,1506.740681998414,-14512.29183187946,0.0,0.0,0.0,0.0,1261,شبندر
فروسیل,2022-05-15,757.5757575757576,-13383.838383838383,126.26262626262628,126.26262626262628,0.0,-378.7878787878788,792,فروسيل
فجر,2022-01-29,814.6639511201629,-15071.283095723013,0.0,0.0,0.0,0.0,491,فجر
غصینو,2020-12-08,1921.02454642476,-13767.34258271078,0.0,0.0,0.0,0.0,937,غصينو
شغدیر,2020-12-14,1025.1630941286114,-12115.56383970177,93.19664492078284,0.0,0.0,0.0,1073,شغدير
وآتوس,nodate,,,,,,,0,
سغرب,2019-04-15,660.7929515418502,-17841.409691629957,440.5286343612335,440.5286343612335,440.5286343612335,-2202.643171806168,454,سغرب
دانا,2019-05-20,0.0,-10000.0,0.0,0.0,0.0,0.0,50,دانا
ختراک,2019-05-14,947.8672985781992,-8767.772511848341,0.0,0.0,0.0,0.0,844,ختراك
تمحرکه,2019-04-28,0.0,-7692.307692307692,0.0,0.0,0.0,0.0,78,تمحركه
دارو,2019-05-11,0.0,-8333.333333333332,0.0,0.0,0.0,0.0,12,دارو
فرابورس,2019-04-18,1530.0546448087432,-16174.863387978145,109.2896174863388,0.0,0.0,0.0,915,فرابورس
قصفها,2019-04-14,3187.6138433515484,-11384.335154826958,0.0,0.0,0.0,0.0,1098,قصفها
شزنگ,2019-05-30,0.0,-5882.35294117647,0.0,0.0,0.0,0.0,51,شزنگ
تکشا,2019-05-21,3030.3030303030305,-14141.414141414143,0.0,0.0,0.0,0.0,99,تكشا
غاذر,2019-05-18,0.0,-13636.363636363636,0.0,0.0,0.0,0.0,44,غاذر
قنیشا,2019-05-13,2333.6214347450305,-11149.5246326707,0.0,0.0,0.0,0.0,1157,قنيشا
حریل,2019-05-12,1566.1707126076742,-11667.971808927174,0.0,0.0,0.0,0.0,1277,حريل
بزاگرس,2019-04-30,0.0,-9230.76923076923,0.0,0.0,0.0,0.0,65,بزاگرس
سکرد,2019-04-17,1327.433628318584,-11504.424778761062,442.4778761061947,442.4778761061947,442.4778761061947,-2212.389380530973,226,سكرد
سهگمت,2019-04-16,1060.4453870625664,-11876.988335100745,106.04453870625665,0.0,0.0,0.0,943,سهگمت
بنو,2019-04-20,0.0,-7894.736842105262,0.0,0.0,0.0,0.0,38,بنو
زماهان,2019-04-10,1492.5373134328358,-13432.83582089552,0.0,0.0,0.0,0.0,67,زماهان
کپارس,2019-05-01,882.1170809943865,-10825.98235765838,240.57738572574175,160.3849238171612,0.0,-561.3472333600641,1247,كپارس
فمراد,2019-05-29,0.0,-16666.666666666664,0.0,0.0,0.0,0.0,36,فمراد
کرمان,2019-05-14,1459.85401459854,-10218.97810218978,0.0,0.0,0.0,0.0,685,كرمان
لخانه,2019-04-13,1136.3636363636365,-2272.727272727273,0.0,0.0,0.0,0.0,88,لخانه
حتاید,2019-05-15,0.0,-9230.76923076923,0.0,0.0,0.0,0.0,65,حتايد
وآتوس,nodate,,,,,,,0,
مفاخر,2019-04-16,0.0,-8333.333333333332,0.0,0.0,0.0,0.0,12,مفاخر
ستران,2019-04-28,1353.1799729364006,-8389.715832205684,0.0,0.0,0.0,0.0,739,ستران
سیلام,2019-05-04,0.0,-10526.315789473683,0.0,0.0,0.0,0.0,19,سيلام
دامین,2019-04-13,1213.9605462822458,-9863.429438543248,0.0,0.0,0.0,0.0,659,دامين
خلنت,2019-04-27,0.0,-17073.170731707316,0.0,0.0,0.0,0.0,41,خلنت
سغرب,2019-04-15,539.0835579514825,-10512.12938005391,0.0,0.0,0.0,0.0,371,سغرب
ونوین,2019-05-07,1218.274111675127,-10355.32994923858,203.04568527918784,101.52284263959392,0.0,-203.04568527918784,985,ونوين
سمازن,2019-04-15,1222.4938875305622,-9942.950285248571,325.99837000814995,162.99918500407497,162.99918500407497,-651.9967400162999,1227,سمازن
پدرخش,2019-05-12,974.025974025974,-13311.688311688313,0.0,0.0,0.0,0.0,308,پدرخش
سصفها,2019-04-23,666.6666666666667,-8000.000000000001,0.0,0.0,0.0,0.0,600,سصفها
پاسا,2019-04-27,1812.366737739872,-10554.371002132197,0.0,0.0,0.0,0.0,938,پاسا
سغرب,2019-04-15,0.0,-12658.227848101264,0.0,0.0,0.0,0.0,79,سغرب
ثامان,2019-05-05,1612.9032258064517,-14516.129032258064,0.0,0.0,0.0,0.0,124,ثامان
لخانه,2019-05-05,0.0,-9090.909090909092,0.0,0.0,0.0,0.0,11,لخانه
گکوثر,2019-04-16,0.0,-13333.333333333334,0.0,0.0,0.0,0.0,15,گكوثر
خگستر,2019-04-17,0.0,-8928.571428571428,0.0,0.0,0.0,0.0,56,خگستر
قپیرا,2019-04-15,862.0689655172414,-15517.241379310344,0.0,0.0,0.0,0.0,116,قپيرا
لکما,2019-05-08,0.0,-8333.333333333332,0.0,0.0,0.0,0.0,12,لكما
کرمان,2019-04-14,1328.4132841328412,-11660.51660516605,0.0,0.0,0.0,0.0,1355,كرمان
قاسم,2019-04-17,1026.392961876833,-8944.281524926686,293.2551319648094,0.0,0.0,0.0,682,قاسم
قپیرا,2019-04-15,0.0,-50000.0,0.0,0.0,0.0,0.0,6,قپيرا
قزوین,2019-04-13,2380.9523809523807,-14285.714285714284,0.0,0.0,0.0,0.0,252,قزوين
خزامیا,2019-05-07,5128.205128205128,-15384.615384615385,0.0,0.0,0.0,0.0,39,خزاميا
سخزر,2019-04-14,1166.489925768823,-11452.810180275716,0.0,0.0,0.0,0.0,943,سخزر
غبهنوش,2019-04-17,2120.141342756184,-9540.636042402826,176.67844522968198,176.67844522968198,176.67844522968198,-706.7137809187279,566,غبهنوش
خکمک,2019-05-21,2272.727272727273,-13636.363636363636,0.0,0.0,0.0,0.0,44,خكمك
قثابت,2019-05-29,0.0,-11111.111111111111,0.0,0.0,0.0,0.0,9,قثابت
دیران,2019-05-13,1966.7170953101363,-9531.013615733737,151.285930408472,151.285930408472,0.0,-756.4296520423601,661,ديران
پخش,2019-04-15,1168.5116851168511,-9409.59409594096,123.00123001230013,61.50061500615006,0.0,-184.50184501845015,1626,پخش
ثباغ,2019-05-29,1562.5,-11979.166666666666,0.0,0.0,0.0,0.0,192,ثباغ
لازما,2019-05-08,321.54340836012864,-11897.10610932476,321.54340836012864,321.54340836012864,0.0,-1286.1736334405143,311,لازما
فسپا,2019-04-14,3846.153846153846,-15384.615384615385,0.0,0.0,0.0,0.0,26,فسپا
گپارس,2019-05-06,0.0,-11111.111111111111,0.0,0.0,0.0,0.0,9,گپارس
لابسا,2019-04-17,1230.1013024602023,-10057.887120115773,144.7178002894356,72.3589001447178,72.3589001447178,72.3589001447178,1382,لابسا
قشکر,2019-05-29,5000.0,-10000.0,0.0,0.0,0.0,0.0,40,قشكر
لبوتان,2019-05-12,0.0,-9090.909090909092,0.0,0.0,0.0,0.0,11,لبوتان
فلوله,2019-05-11,892.8571428571428,-14285.714285714284,0.0,0.0,0.0,0.0,112,فلوله
لازما,2019-05-18,952.3809523809524,-11904.761904761906,476.19047619047626,476.19047619047626,0.0,-1904.761904761905,210,لازما
قزوین,2019-04-13,2536.71562082777,-9879.839786381845,0.0,0.0,0.0,0.0,749,قزوين
سفارس,2019-04-30,978.4735812133072,-12067.84083496412,65.23157208088715,65.23157208088715,0.0,0.0,1533,سفارس
لخانه,2019-05-04,1136.3636363636365,-2272.727272727273,0.0,0.0,0.0,0.0,88,لخانه
نمرینو,2019-05-05,0.0,-8333.333333333332,0.0,0.0,0.0,0.0,12,نمرينو
لکما,2019-05-07,0.0,-8333.333333333332,0.0,0.0,0.0,0.0,12,لكما
غالبر,2019-05-16,1468.9265536723165,-11751.412429378532,225.98870056497177,225.98870056497177,225.98870056497177,-1242.9378531073446,885,غالبر
کالا,2019-04-27,0.0,-11111.111111111111,0.0,0.0,0.0,0.0,9,كالا
شمواد,2019-04-30,1724.1379310344828,-13793.103448275862,0.0,0.0,0.0,0.0,58,شمواد
سمایه,2019-04-14,584.7953216374269,-13645.22417153996,0.0,0.0,0.0,0.0,513,سمايه
قپیرا,2019-04-15,3216.7832167832166,-9650.34965034965,139.86013986013987,139.86013986013987,0.0,-139.86013986013987,715,قپيرا
حخزر,2019-05-19,2147.766323024055,-12972.508591065292,773.1958762886597,687.2852233676975,343.6426116838488,-1546.3917525773195,1164,حخزر
سهرمز,2019-04-15,3846.153846153846,-15384.615384615385,0.0,0.0,0.0,0.0,26,سهرمز
چکاوه,2019-05-13,6250.0,-6250.0,0.0,0.0,0.0,0.0,32,چكاوه
دشیری,2019-04-27,1206.6365007541478,-12217.194570135747,150.82956259426848,0.0,0.0,0.0,663,دشيري
خدیزل,2019-05-06,2000.0,-14000.0,0.0,0.0,0.0,0.0,50,خديزل
لخانه,2019-05-18,0.0,-9090.909090909092,0.0,0.0,0.0,0.0,11,لخانه
فسلیر,2019-05-20,1694.915254237288,-11864.406779661016,0.0,0.0,0.0,0.0,59,فسلير
غمهرا,2019-04-15,2039.381153305204,-8649.789029535865,0.0,0.0,0.0,0.0,1422,غمهرا
خاور,2019-05-19,1673.6401673640166,-11715.481171548116,418.41004184100416,418.41004184100416,0.0,-1255.2301255230125,239,خاور
شتوکا,2019-04-30,0.0,-12857.142857142857,0.0,0.0,0.0,0.0,70,شتوكا
قشهد,2019-04-13,3299.4923857868016,-10913.705583756344,126.90355329949236,126.90355329949236,126.90355329949236,-253.80710659898477,788,قشهد
ثاصفا,2019-05-15,0.0,-8333.333333333332,0.0,0.0,0.0,0.0,36,ثاصفا
سشمال,2019-04-11,1446.6546112115732,-8860.759493670887,0.0,0.0,0.0,0.0,553,سشمال
بورس,2019-04-30,0.0,-12162.162162162163,0.0,0.0,0.0,0.0,74,بورس
کی بی سی,2019-05-18,483.8709677419355,-12096.774193548386,322.5806451612903,322.5806451612903,0.0,-483.8709677419355,620,كي بي سي
لابسا,2019-05-29,1587.3015873015872,-10158.73015873016,158.7301587301587,158.7301587301587,0.0,-158.7301587301587,630,لابسا
حخزر,2019-05-18,2098.540145985401,-13686.131386861314,821.1678832116788,729.92700729927,273.7226277372263,-1642.3357664233577,1096,حخزر
پخش,2019-05-07,0.0,-14035.087719298244,0.0,0.0,0.0,0.0,57,پخش
سکرد,2019-04-17,869.5652173913044,-15652.173913043478,289.8550724637681,289.8550724637681,289.8550724637681,-2028.9855072463768,345,سكرد
غگل,2019-05-18,649.3506493506494,-11904.761904761905,0.0,0.0,0.0,0.0,924,غگل
سفار,2019-04-16,5263.157894736842,-10526.315789473683,0.0,0.0,0.0,0.0,38,سفار
سرود,2019-04-13,372.43947858473,-11731.843575418994,0.0,0.0,0.0,0.0,537,سرود
سفانو,2019-04-24,433.5260115606936,-11705.202312138728,144.50867052023122,0.0,0.0,0.0,692,سفانو
کدما,2019-04-10,6666.666666666667,-6666.666666666667,0.0,0.0,0.0,0.0,30,كدما
فرابورس,2019-05-07,1578.354002254791,-14656.144306651637,0.0,0.0,0.0,0.0,887,فرابورس
سکرد,2019-04-17,1497.005988023952,-12275.449101796408,0.0,0.0,0.0,0.0,334,سكرد
بکاب,2019-05-01,0.0,-5681.818181818182,0.0,0.0,0.0,0.0,88,بكاب
ستران,2019-04-09,685.2444038373686,-10187.30013704888,0.0,0.0,0.0,0.0,2189,ستران
سغرب,2019-04-15,1000.0,-13000.0,0.0,0.0,0.0,0.0,300,سغرب
افرا,2019-05-05,0.0,-14035.087719298244,0.0,0.0,0.0,0.0,57,افرا
سبزوا,2019-04-28,934.5794392523364,-10280.373831775702,0.0,0.0,0.0,0.0,963,سبزوا
حپارسا,2020-06-16,0.0,-14285.714285714284,0.0,0.0,0.0,0.0,42,حپارسا
لوتوس,2020-06-21,1073.6196319018404,-12883.435582822089,0.0,0.0,0.0,0.0,652,لوتوس
سفارس,2020-06-20,1680.672268907563,-10084.033613445376,0.0,0.0,0.0,0.0,119,سفارس
سکرد,2020-06-16,1202.749140893471,-13917.525773195875,0.0,0.0,0.0,0.0,582,سكرد
کدما,2020-06-06,0.0,-12727.272727272726,0.0,0.0,0.0,0.0,55,كدما
میهن,2020-05-26,2544.5292620865143,-15267.175572519083,0.0,0.0,0.0,0.0,393,ميهن
زمگسا,2020-06-15,1456.3106796116504,-3883.495145631068,0.0,0.0,0.0,0.0,206,زمگسا
بفجر,2020-06-11,0.0,-3142.329020332717,0.0,0.0,0.0,0.0,541,بفجر
وملی,2020-06-22,0.0,-6194.690265486725,0.0,0.0,0.0,0.0,113,وملي
حسینا,2020-06-14,804.5433033601514,-14860.38807382868,236.630383341221,94.6521533364884,0.0,-473.260766682442,2113,حسينا
بترانس,2020-06-22,857.1428571428571,-8000.0,0.0,0.0,0.0,0.0,350,بترانس
دسبحا,2020-06-23,1408.450704225352,-8450.704225352112,0.0,0.0,0.0,0.0,923,دسبحا
ومهان,2020-06-24,414.9377593360996,-9543.56846473029,0.0,0.0,0.0,0.0,241,ومهان
حپارسا,2020-06-20,0.0,-14814.814814814814,0.0,0.0,0.0,0.0,54,حپارسا
وبصادر,2020-06-24,0.0,0.0,0.0,0.0,0.0,0.0,17,وبصادر
تکنو,2020-05-20,0.0,-4651.162790697675,0.0,0.0,0.0,0.0,43,تكنو
گوهران,2020-06-22,1250.0,-10000.0,0.0,0.0,0.0,0.0,80,گوهران
وبیمه,2020-06-24,2803.738317757009,-9813.084112149532,934.5794392523364,467.28971962616816,467.28971962616816,-934.5794392523364,214,وبيمه
نوری,2020-06-23,555.2128315854411,-11906.23072177668,61.69031462060457,61.69031462060457,61.69031462060457,-123.38062924120914,1621,نوري
ساروم,2020-06-20,334.44816053511704,-12709.030100334448,0.0,0.0,0.0,0.0,299,ساروم
ودی,2020-06-22,1111.111111111111,-13888.888888888889,0.0,0.0,0.0,0.0,180,ودي
وتوسم,2020-05-23,5194.805194805195,-12987.012987012988,0.0,0.0,0.0,0.0,77,وتوسم
خکمک,2020-06-24,2816.9014084507044,-14084.50704225352,0.0,0.0,0.0,0.0,71,خكمك
شنفت,2020-06-09,337.83783783783787,-8783.783783783785,0.0,0.0,0.0,0.0,296,شنفت
ساراب,2020-06-21,1503.7593984962405,-11278.195488721803,0.0,0.0,0.0,0.0,133,ساراب
وبشهر,2020-06-10,800.0,-9440.0,0.0,0.0,0.0,0.0,625,وبشهر
خپارس,2020-06-24,3030.3030303030305,-16666.666666666668,0.0,0.0,0.0,0.0,66,خپارس
کماسه,2020-06-10,1459.85401459854,-16058.39416058394,0.0,0.0,0.0,0.0,137,كماسه
خساپا,2020-06-24,633.7135614702154,-11406.844106463876,760.4562737642585,253.48542458808615,0.0,-1013.9416983523448,789,خساپا
دی,2020-06-14,1466.6666666666663,-10400.0,0.0,0.0,0.0,0.0,750,دي
گکوثر,2020-06-13,549.4505494505495,-9340.659340659342,0.0,0.0,0.0,0.0,182,گكوثر
تملت,2020-06-15,298.95366218236177,-13303.437967115098,0.0,0.0,0.0,0.0,669,تملت
خودرو,2020-06-10,503.2712632108706,-13286.361348766985,251.6356316054353,201.30850528434823,0.0,-1056.8696527428283,1987,خودرو
شسینا,2020-06-16,4285.714285714285,-12857.142857142857,0.0,0.0,0.0,0.0,70,شسينا
ملت,2020-06-09,5144.0329218107,-10699.588477366256,0.0,0.0,0.0,0.0,486,ملت
شتران,2020-06-23,3088.803088803089,-8494.208494208495,0.0,0.0,0.0,0.0,259,شتران
زدشت,2020-06-08,806.4516129032257,-5645.1612903225805,0.0,0.0,0.0,0.0,124,زدشت
ثشاهد,2020-06-24,904.9773755656108,-7088.989441930618,150.82956259426848,0.0,0.0,0.0,663,ثشاهد
سصوفی,2020-06-06,1201.923076923077,-10456.73076923077,120.1923076923077,120.1923076923077,0.0,0.0,832,سصوفي
ساوه,2020-06-09,729.9270072992701,-8272.506082725062,243.30900243309003,0.0,0.0,0.0,411,ساوه
وتوکا,2020-06-09,615.3846153846154,-10923.076923076924,0.0,0.0,0.0,0.0,650,وتوكا
وملی,2020-06-21,0.0,0.0,0.0,0.0,0.0,0.0,14,وملي
دی,2020-06-13,1428.571428571429,-10000.0,0.0,0.0,0.0,0.0,770,دي
غمارگ,2020-06-01,1086.9565217391305,-9782.608695652174,0.0,0.0,0.0,0.0,92,غمارگ
پاسا,2020-05-23,2222.222222222222,-14444.444444444443,0.0,0.0,0.0,0.0,90,پاسا
زبینا,2020-06-15,925.925925925926,-6481.481481481481,0.0,0.0,0.0,0.0,108,زبينا
آسیا,nodate,5762.71186440678,-15254.237288135591,0.0,0.0,0.0,0.0,295,
ولصنم,2020-06-20,1190.4761904761904,-16666.666666666664,0.0,0.0,0.0,0.0,84,ولصنم
فملی,2020-06-20,1324.5033112582782,-13245.033112582782,0.0,0.0,0.0,0.0,151,فملي
پردیس,2020-06-24,1298.7012987012988,-11688.311688311687,0.0,0.0,0.0,0.0,77,پرديس
وسینا,2020-06-20,1834.862385321101,-11926.605504587156,0.0,0.0,0.0,0.0,109,وسينا
ساوه,2020-06-09,1058.2010582010582,-15343.915343915343,0.0,0.0,0.0,0.0,189,ساوه
سخاش,2020-06-22,235.10971786833852,-11285.26645768025,156.7398119122257,156.7398119122257,0.0,-548.58934169279,1276,سخاش
فخوز,2020-06-22,0.0,-7692.307692307692,0.0,0.0,0.0,0.0,104,فخوز
کرازی,2020-06-11,970.8737864077668,-14563.106796116504,0.0,0.0,0.0,0.0,103,كرازي
شپنا,2020-06-22,836.8200836820083,-11087.86610878661,0.0,0.0,0.0,0.0,478,شپنا
فولاد,2020-06-24,0.0,-9941.520467836255,0.0,0.0,0.0,0.0,342,فولاد
زنگان,2020-06-20,0.0,-10476.190476190475,0.0,0.0,0.0,0.0,210,زنگان
پدرخش,2020-06-10,2083.333333333333,-17708.333333333332,0.0,0.0,0.0,0.0,96,پدرخش
فروس,2020-06-18,833.3333333333334,-15000.0,0.0,0.0,0.0,0.0,120,فروس
شبهرن,2020-06-15,1713.0620985010707,-10706.638115631691,0.0,0.0,0.0,0.0,467,شبهرن
نوین,2020-06-20,2830.188679245283,-12264.150943396226,0.0,0.0,0.0,0.0,106,نوين
کترام,2020-06-15,0.0,-9333.333333333334,0.0,0.0,0.0,0.0,75,كترام
وسپه,2020-06-21,2061.855670103093,-10309.278350515464,0.0,0.0,0.0,0.0,97,وسپه
وصنا,2020-06-24,1010.1010101010102,-13131.313131313133,0.0,0.0,0.0,0.0,99,وصنا
وتوسم,2020-05-23,1185.7707509881425,-14624.505928853754,0.0,0.0,0.0,0.0,253,وتوسم
پارسان,2020-06-22,349.04013961605585,-12565.445026178011,0.0,0.0,0.0,0.0,573,پارسان
زقیام,2020-06-15,806.4516129032257,-4032.258064516129,0.0,0.0,0.0,0.0,124,زقيام
سصوفی,2020-06-06,0.0,-12444.444444444443,444.44444444444446,0.0,0.0,0.0,225,سصوفي
تمحرکه,2020-06-24,0.0,-10852.713178294574,0.0,0.0,0.0,0.0,258,تمحركه
وبصادر,2020-06-24,636.9426751592357,-17409.76645435244,0.0,0.0,0.0,0.0,471,وبصادر
خزامیا,2020-06-23,1113.861386138614,-10519.80198019802,0.0,0.0,0.0,0.0,808,خزاميا
پکویر,2020-06-23,1003.7641154328732,-11543.28732747804,0.0,0.0,0.0,0.0,797,پكوير
خزامیا,2020-05-27,3030.3030303030305,-12121.212121212122,0.0,0.0,0.0,0.0,66,خزاميا
غنوش,2020-06-21,1030.9278350515465,-14432.98969072165,0.0,0.0,0.0,0.0,97,غنوش
کسرا,2020-06-21,1739.1304347826087,-9565.217391304348,0.0,0.0,0.0,0.0,115,كسرا
وکار,2020-06-01,2083.333333333333,-12500.0,0.0,0.0,0.0,0.0,96,وكار
قثابت,2020-06-07,1768.172888015717,-10019.646365422395,0.0,0.0,0.0,0.0,509,قثابت
ثشاهد,2020-05-26,773.6943907156673,-7736.943907156673,0.0,0.0,0.0,0.0,517,ثشاهد
ومعلم,2020-06-21,0.0,-5263.157894736842,0.0,0.0,0.0,0.0,133,ومعلم
وآذر,nodate,,,,,,,0,
فاما,2020-06-23,1851.851851851852,-11111.111111111111,0.0,0.0,0.0,0.0,108,فاما
چافست,2020-06-22,1449.2753623188405,-14492.753623188406,0.0,0.0,0.0,0.0,69,چافست
سشرق,2020-06-21,0.0,-16981.132075471698,0.0,0.0,0.0,0.0,53,سشرق
غنوش,2020-05-23,1041.6666666666663,-13541.666666666666,0.0,0.0,0.0,0.0,96,غنوش
وغدیر,2020-06-21,1109.3502377179082,-12361.33122028526,0.0,0.0,0.0,0.0,631,وغدير
البرز,2020-06-15,2551.020408163265,-10969.38775510204,0.0,0.0,0.0,0.0,784,البرز
سقاین,2020-06-15,0.0,-11299.435028248588,0.0,0.0,0.0,0.0,177,سقاين
پتایر,2020-06-22,1106.3306699446837,-9219.422249539028,0.0,0.0,0.0,0.0,1627,پتاير
وپست,2020-06-21,309.59752321981426,-10061.919504643964,0.0,0.0,0.0,0.0,646,وپست
سرود,2020-06-16,0.0,-14197.53086419753,0.0,0.0,0.0,0.0,162,سرود
کگهر,2020-06-10,958.1881533101046,-12369.337979094076,0.0,0.0,0.0,0.0,1148,كگهر
کروی,2020-06-23,1125.703564727955,-12570.356472795496,0.0,0.0,0.0,0.0,533,كروي
اخابر,2020-05-18,1030.9278350515465,-6185.567010309278,0.0,0.0,0.0,0.0,97,اخابر
پارس,2020-05-06,694.4444444444445,-10937.5,0.0,0.0,0.0,0.0,576,پارس
کبافق,2020-05-09,2439.0243902439024,-17073.170731707316,0.0,0.0,0.0,0.0,41,كبافق
وتوصا,2020-05-04,816.3265306122449,-12244.897959183674,0.0,0.0,0.0,0.0,490,وتوصا
میدکو,2020-05-11,1250.0,-12187.5,0.0,0.0,0.0,0.0,320,ميدكو
سرود,2020-05-14,1574.8031496062993,-16377.952755905511,314.96062992125985,314.96062992125985,0.0,-944.8818897637796,635,سرود
کنور,2020-05-09,340.1360544217687,-13095.238095238095,0.0,0.0,0.0,0.0,1176,كنور
